DATE,PRICE,Open,High,Low,Change %
"Dec 21, 1997",0.6567,0.6514,0.6606,0.65,0.61%
"Dec 14, 1997",0.6527,0.6628,0.664,0.6452,-1.49%
"Dec 07, 1997",0.6626,0.671,0.6741,0.6605,-1.40%
"Nov 30, 1997",0.672,0.6819,0.6827,0.6695,-1.32%
"Nov 23, 1997",0.681,0.6946,0.6966,0.6746,-1.89%
"Nov 16, 1997",0.6941,0.6924,0.7047,0.6852,-0.37%
"Nov 09, 1997",0.6967,0.6923,0.7022,0.6889,0.50%
"Nov 02, 1997",0.6932,0.7007,0.7173,0.6919,-1.11%
"Oct 26, 1997",0.701,0.6874,0.715,0.6815,1.79%
"Oct 19, 1997",0.6887,0.7315,0.7319,0.688,-6.02%
"Oct 12, 1997",0.7328,0.7387,0.7416,0.7315,-0.79%
"Oct 05, 1997",0.7386,0.7283,0.7398,0.721,1.28%
"Sep 28, 1997",0.7293,0.7208,0.7312,0.717,0.98%
"Sep 21, 1997",0.7222,0.719,0.7278,0.718,0.61%
"Sep 14, 1997",0.7178,0.7212,0.7238,0.7143,-0.60%
"Sep 07, 1997",0.7221,0.73,0.7328,0.719,-1.18%
"Aug 31, 1997",0.7307,0.7315,0.7343,0.724,-0.22%
"Aug 24, 1997",0.7323,0.7465,0.75,0.7305,-2.20%
"Aug 17, 1997",0.7488,0.7414,0.751,0.7358,0.88%
"Aug 10, 1997",0.7423,0.7352,0.7486,0.7345,0.97%
"Aug 03, 1997",0.7352,0.738,0.7425,0.729,-0.62%
"Jul 27, 1997",0.7398,0.7374,0.7499,0.7332,0.24%
"Jul 20, 1997",0.738,0.742,0.7428,0.732,-0.61%
"Jul 13, 1997",0.7425,0.7393,0.744,0.731,0.28%
"Jul 06, 1997",0.7404,0.748,0.7498,0.739,-1.10%
"Jun 29, 1997",0.7486,0.7454,0.7577,0.743,0.50%
"Jun 22, 1997",0.7449,0.7503,0.7533,0.7435,-0.80%
"Jun 15, 1997",0.7509,0.751,0.7542,0.7468,0.07%
"Jun 08, 1997",0.7504,0.7624,0.7629,0.75,-1.41%
"Jun 01, 1997",0.7611,0.76,0.7645,0.7555,0.12%
"May 25, 1997",0.7602,0.7663,0.7684,0.759,-0.80%
"May 18, 1997",0.7663,0.7752,0.7893,0.7634,-1.34%
"May 11, 1997",0.7767,0.7778,0.7834,0.7719,-0.17%
"May 04, 1997",0.778,0.7818,0.7838,0.7735,-0.66%
"Apr 27, 1997",0.7832,0.7762,0.7866,0.7729,0.89%
"Apr 20, 1997",0.7763,0.7736,0.7797,0.773,0.45%
"Apr 13, 1997",0.7728,0.785,0.7861,0.7685,-1.53%
"Apr 06, 1997",0.7848,0.7756,0.7895,0.773,1.15%
"Mar 30, 1997",0.7759,0.784,0.7897,0.7748,-0.94%
"Mar 23, 1997",0.7833,0.7864,0.7907,0.78,-0.41%
"Mar 16, 1997",0.7865,0.7975,0.7995,0.7824,-1.40%
"Mar 09, 1997",0.7977,0.7868,0.8008,0.785,1.33%
"Mar 02, 1997",0.7872,0.7788,0.7914,0.7784,1.14%
"Feb 23, 1997",0.7783,0.7765,0.7818,0.7733,0.10%
"Feb 16, 1997",0.7775,0.7641,0.7792,0.7628,1.65%
"Feb 09, 1997",0.7649,0.7609,0.7728,0.7549,0.45%
"Feb 02, 1997",0.7615,0.7622,0.7692,0.758,-0.10%
"Jan 26, 1997",0.7623,0.7724,0.7742,0.759,-1.29%
"Jan 19, 1997",0.7723,0.7821,0.7823,0.7695,-1.10%
"Jan 12, 1997",0.7809,0.7826,0.7829,0.7735,-0.05%
"Jan 05, 1997",0.7813,0.7907,0.7919,0.7735,-1.14%
"Dec 29, 1996",0.7903,0.7956,0.7984,0.789,-0.59%
"Dec 22, 1996",0.795,0.7945,0.8,0.7912,0.00%
"Dec 15, 1996",0.795,0.7922,0.7973,0.79,0.35%
"Dec 08, 1996",0.7922,0.7984,0.8047,0.788,-0.63%
"Dec 01, 1996",0.7972,0.818,0.8217,0.7845,-2.34%
"Nov 24, 1996",0.8163,0.8136,0.8172,0.8066,0.26%
"Nov 17, 1996",0.8142,0.79,0.8151,0.7898,2.97%
"Nov 10, 1996",0.7907,0.787,0.7918,0.786,0.42%
"Nov 03, 1996",0.7874,0.7881,0.7927,0.7813,-0.23%
"Oct 27, 1996",0.7892,0.7906,0.7943,0.787,-0.14%
"Oct 20, 1996",0.7903,0.7951,0.7989,0.7886,-0.64%
"Oct 13, 1996",0.7954,0.7905,0.7965,0.7884,0.65%
"Oct 06, 1996",0.7903,0.7885,0.7925,0.785,0.13%
"Sep 29, 1996",0.7893,0.7906,0.7966,0.7875,-0.13%
"Sep 22, 1996",0.7903,0.792,0.794,0.7851,-0.15%
"Sep 15, 1996",0.7915,0.7911,0.7945,0.786,0.11%
"Sep 08, 1996",0.7906,0.7989,0.8025,0.7883,-1.08%
"Sep 01, 1996",0.7992,0.7904,0.8009,0.7879,1.23%
"Aug 25, 1996",0.7895,0.7909,0.7947,0.7864,-0.23%
"Aug 18, 1996",0.7913,0.7828,0.7935,0.7827,1.06%
"Aug 11, 1996",0.783,0.7787,0.7843,0.776,0.45%
"Aug 04, 1996",0.7795,0.7726,0.7814,0.7716,0.78%
"Jul 28, 1996",0.7735,0.7872,0.7897,0.768,-1.65%
"Jul 21, 1996",0.7865,0.7913,0.7944,0.7845,-0.62%
"Jul 14, 1996",0.7914,0.7967,0.797,0.7823,-0.68%
"Jul 07, 1996",0.7968,0.7944,0.8,0.7915,0.20%
"Jun 30, 1996",0.7952,0.7872,0.798,0.7804,0.91%
"Jun 23, 1996",0.788,0.7882,0.7935,0.7853,-0.24%
"Jun 16, 1996",0.7899,0.792,0.7933,0.7863,-0.37%
"Jun 09, 1996",0.7928,0.7906,0.7954,0.7861,0.06%
"Jun 02, 1996",0.7923,0.7994,0.8031,0.7846,-0.80%
"May 26, 1996",0.7987,0.7899,0.8,0.7888,0.99%
"May 19, 1996",0.7909,0.7993,0.8014,0.789,-1.05%
"May 12, 1996",0.7993,0.8011,0.8041,0.7963,-0.27%
"May 05, 1996",0.8015,0.796,0.8053,0.795,0.77%
"Apr 28, 1996",0.7954,0.7891,0.7979,0.784,0.68%
"Apr 21, 1996",0.79,0.7842,0.7919,0.783,0.86%
"Apr 14, 1996",0.7833,0.7919,0.7935,0.7808,-1.02%
"Apr 07, 1996",0.7914,0.7835,0.793,0.7817,1.00%
"Mar 31, 1996",0.7836,0.7838,0.7877,0.7789,0.17%
"Mar 24, 1996",0.7823,0.7761,0.7855,0.7718,0.67%
"Mar 17, 1996",0.7771,0.7727,0.7789,0.772,0.50%
"Mar 10, 1996",0.7732,0.7684,0.7767,0.7657,0.66%
"Mar 03, 1996",0.7681,0.7615,0.7692,0.7569,0.84%
"Feb 25, 1996",0.7617,0.7566,0.7678,0.7553,0.55%
"Feb 18, 1996",0.7575,0.7543,0.7584,0.7493,0.25%
"Feb 11, 1996",0.7556,0.7533,0.7588,0.7518,0.08%
"Feb 04, 1996",0.755,0.7564,0.7621,0.7508,-0.34%
"Jan 28, 1996",0.7576,0.736,0.7591,0.7355,2.75%
"Jan 21, 1996",0.7373,0.7352,0.7406,0.7303,0.27%
"Jan 14, 1996",0.7353,0.744,0.7458,0.731,-1.10%
"Jan 07, 1996",0.7435,0.7481,0.7488,0.742,-0.58%
"Dec 31, 1995",0.7478,0.7428,0.7498,0.737,0.67%
"Dec 24, 1995",0.7428,0.739,0.7502,0.7385,0.34%
"Dec 17, 1995",0.7403,0.7401,0.7444,0.739,-0.20%
"Dec 10, 1995",0.7418,0.7364,0.7465,0.7355,0.69%
"Dec 03, 1995",0.7367,0.7384,0.7438,0.7348,-0.31%
"Nov 26, 1995",0.739,0.7398,0.7515,0.7368,-0.07%
"Nov 19, 1995",0.7395,0.7415,0.747,0.736,-0.18%
"Nov 12, 1995",0.7408,0.7419,0.7429,0.7334,0.22%
"Nov 05, 1995",0.7392,0.7585,0.7596,0.734,-2.58%
"Oct 29, 1995",0.7588,0.7574,0.7625,0.755,0.54%
"Oct 22, 1995",0.7547,0.7491,0.7577,0.7447,0.56%
"Oct 15, 1995",0.7505,0.7599,0.7608,0.748,-1.09%
"Oct 08, 1995",0.7588,0.7628,0.7666,0.755,-0.43%
"Oct 01, 1995",0.7621,0.7553,0.7707,0.7553,0.90%
"Sep 24, 1995",0.7553,0.7481,0.7568,0.7462,1.18%
"Sep 17, 1995",0.7465,0.7588,0.7622,0.7435,-1.80%
"Sep 10, 1995",0.7602,0.7517,0.7673,0.7505,1.04%
"Sep 03, 1995",0.7524,0.7498,0.7545,0.7477,0.05%
"Aug 27, 1995",0.752,0.7427,0.7593,0.7405,1.08%
"Aug 20, 1995",0.744,0.7367,0.7442,0.7345,1.11%
"Aug 13, 1995",0.7358,0.7422,0.7429,0.7293,-0.88%
"Aug 06, 1995",0.7423,0.7416,0.7463,0.7389,-0.09%
"Jul 30, 1995",0.743,0.7373,0.7442,0.735,0.70%
"Jul 23, 1995",0.7378,0.7358,0.7411,0.733,0.41%
"Jul 16, 1995",0.7348,0.7303,0.7372,0.729,0.41%
"Jul 09, 1995",0.7318,0.7151,0.7381,0.7138,2.12%
"Jul 02, 1995",0.7166,0.7104,0.7168,0.707,1.00%
"Jun 25, 1995",0.7095,0.7209,0.7224,0.7072,-1.50%
"Jun 18, 1995",0.7203,0.7272,0.7288,0.7174,-1.19%
"Jun 11, 1995",0.729,0.7188,0.729,0.7163,1.33%
"Jun 04, 1995",0.7194,0.7162,0.7248,0.7128,0.49%
"May 28, 1995",0.7159,0.7184,0.7223,0.7085,-0.39%
"May 21, 1995",0.7187,0.7163,0.7265,0.7148,0.39%
"May 14, 1995",0.7159,0.7383,0.7389,0.7134,-3.30%
"May 07, 1995",0.7403,0.7417,0.7427,0.726,-0.51%
"Apr 30, 1995",0.7441,0.7274,0.7442,0.7245,2.24%
"Apr 23, 1995",0.7278,0.7283,0.7318,0.7228,-0.10%
"Apr 16, 1995",0.7285,0.7395,0.7465,0.7279,-1.57%
"Apr 09, 1995",0.7401,0.7434,0.7448,0.7372,-0.30%
"Apr 02, 1995",0.7423,0.7338,0.7432,0.7311,1.13%
"Mar 26, 1995",0.734,0.728,0.7375,0.722,0.51%
"Mar 19, 1995",0.7303,0.7333,0.7348,0.7212,-0.67%
"Mar 12, 1995",0.7352,0.7441,0.7474,0.7324,-1.24%
"Mar 05, 1995",0.7444,0.7359,0.7458,0.7315,1.03%
"Feb 26, 1995",0.7368,0.739,0.7418,0.7322,-0.14%
"Feb 19, 1995",0.7378,0.7374,0.744,0.735,0.14%
"Feb 12, 1995",0.7368,0.747,0.7498,0.735,-1.18%
"Feb 05, 1995",0.7456,0.751,0.7537,0.7402,-0.76%
"Jan 29, 1995",0.7513,0.7589,0.7617,0.75,-1.04%
"Jan 22, 1995",0.7592,0.7683,0.774,0.758,-1.33%
"Jan 15, 1995",0.7694,0.7578,0.7717,0.7566,1.66%
"Jan 08, 1995",0.7568,0.7656,0.7729,0.755,-1.07%
"Jan 01, 1995",0.765,0.775,0.7767,0.763,-1.32%
"Dec 25, 1994",0.7752,0.7765,0.7785,0.7748,-0.28%
"Dec 18, 1994",0.7774,0.7746,0.7789,0.774,0.28%
"Dec 11, 1994",0.7752,0.7738,0.7802,0.772,0.13%
"Dec 04, 1994",0.7742,0.7714,0.7759,0.767,0.65%
"Nov 27, 1994",0.7692,0.7603,0.7714,0.7602,1.29%
"Nov 20, 1994",0.7594,0.7573,0.7666,0.7565,0.09%
"Nov 13, 1994",0.7587,0.7515,0.7588,0.749,0.73%
"Nov 06, 1994",0.7532,0.749,0.7597,0.7475,0.28%
"Oct 30, 1994",0.7511,0.7428,0.7524,0.7392,1.14%
"Oct 23, 1994",0.7426,0.732,0.7443,0.732,1.34%
"Oct 16, 1994",0.7328,0.7365,0.74,0.7298,-0.39%
"Oct 09, 1994",0.7357,0.7374,0.7394,0.7338,-0.37%
"Oct 02, 1994",0.7384,0.7395,0.7428,0.7365,-0.20%
"Sep 25, 1994",0.7399,0.7419,0.743,0.736,-0.38%
"Sep 18, 1994",0.7427,0.7433,0.7455,0.7323,-0.21%
"Sep 11, 1994",0.7443,0.743,0.746,0.7395,-0.20%
"Sep 04, 1994",0.7458,0.741,0.7472,0.7378,0.43%
"Aug 28, 1994",0.7426,0.7429,0.7461,0.7406,-0.08%
"Aug 21, 1994",0.7432,0.7369,0.7452,0.731,0.64%
"Aug 14, 1994",0.7385,0.7417,0.7473,0.7343,-0.27%
"Aug 07, 1994",0.7405,0.7416,0.747,0.7388,-0.40%
"Jul 31, 1994",0.7435,0.7376,0.7442,0.7275,0.49%
"Jul 24, 1994",0.7399,0.7427,0.7449,0.7341,-0.59%
"Jul 17, 1994",0.7443,0.7303,0.745,0.7295,1.64%
"Jul 10, 1994",0.7323,0.7316,0.7393,0.7274,-0.11%
"Jul 03, 1994",0.7331,0.73,0.7342,0.722,0.10%
"Jun 26, 1994",0.7324,0.7263,0.734,0.718,0.67%
"Jun 19, 1994",0.7275,0.7365,0.7472,0.726,-1.07%
"Jun 12, 1994",0.7354,0.7358,0.7378,0.7259,0.04%
"Jun 05, 1994",0.7351,0.7375,0.7387,0.7319,-0.33%
"May 29, 1994",0.7375,0.7327,0.7414,0.7327,0.53%
"May 22, 1994",0.7336,0.7283,0.7371,0.7275,0.56%
"May 15, 1994",0.7295,0.7224,0.7329,0.7213,0.89%
"May 08, 1994",0.7231,0.7142,0.7255,0.7139,0.94%
"May 01, 1994",0.7164,0.7174,0.7188,0.7027,0.17%
"Apr 24, 1994",0.7152,0.718,0.7217,0.7098,-0.51%
"Apr 17, 1994",0.7189,0.7234,0.7247,0.7101,-0.68%
"Apr 10, 1994",0.7238,0.7235,0.7282,0.719,-0.12%
"Apr 03, 1994",0.7247,0.706,0.7265,0.7,2.58%
"Mar 27, 1994",0.7065,0.7128,0.714,0.6983,-0.65%
"Mar 20, 1994",0.7111,0.7135,0.7149,0.7035,-0.20%
"Mar 13, 1994",0.7125,0.7144,0.722,0.708,-0.34%
"Mar 06, 1994",0.7149,0.7144,0.7217,0.706,-0.13%
"Feb 27, 1994",0.7158,0.718,0.7193,0.7017,-0.42%
"Feb 20, 1994",0.7188,0.7136,0.7301,0.7095,0.46%
"Feb 13, 1994",0.7155,0.715,0.7186,0.706,-0.22%
"Feb 06, 1994",0.7171,0.7096,0.723,0.7095,0.82%
"Jan 30, 1994",0.7113,0.7106,0.7174,0.7075,0.32%
"Jan 23, 1994",0.709,0.7015,0.7133,0.7,0.78%
"Jan 16, 1994",0.7035,0.6884,0.7072,0.6876,2.18%
"Jan 09, 1994",0.6885,0.6854,0.6927,0.6838,0.38%
"Jan 02, 1994",0.6859,0.6778,0.6883,0.677,1.02%
"Dec 26, 1993",0.679,0.6785,0.6804,0.6731,0.04%
"Dec 19, 1993",0.6787,0.6775,0.6824,0.676,0.03%
"Dec 12, 1993",0.6785,0.669,0.6803,0.6685,1.12%
"Dec 05, 1993",0.671,0.6669,0.6747,0.6618,0.34%
"Nov 28, 1993",0.6687,0.661,0.6713,0.656,0.97%
"Nov 21, 1993",0.6623,0.6623,0.6663,0.6565,-0.09%
"Nov 14, 1993",0.6629,0.6571,0.6669,0.6495,0.55%
"Nov 07, 1993",0.6593,0.6744,0.6747,0.6565,-2.31%
"Oct 31, 1993",0.6749,0.666,0.677,0.6621,1.29%
"Oct 24, 1993",0.6663,0.6689,0.671,0.6638,-0.45%
"Oct 17, 1993",0.6693,0.6604,0.6719,0.6584,0.95%
"Oct 10, 1993",0.663,0.6591,0.6667,0.656,0.62%
"Oct 03, 1993",0.6589,0.6475,0.6603,0.6436,1.89%
"Sep 26, 1993",0.6467,0.6522,0.6533,0.641,-1.21%
"Sep 19, 1993",0.6546,0.6516,0.6583,0.6456,0.52%
"Sep 12, 1993",0.6512,0.6497,0.6542,0.6428,0.22%
"Sep 05, 1993",0.6498,0.6521,0.6607,0.6465,0.42%
"Aug 29, 1993",0.6471,0.6657,0.6737,0.6448,-2.74%
"Aug 22, 1993",0.6653,0.6763,0.677,0.6645,-1.63%
"Aug 15, 1993",0.6763,0.6751,0.6833,0.671,-0.04%
"Aug 08, 1993",0.6766,0.6806,0.6891,0.6737,-0.69%
"Aug 01, 1993",0.6813,0.6893,0.6935,0.676,-1.12%
"Jul 25, 1993",0.689,0.6788,0.691,0.6742,1.41%
"Jul 18, 1993",0.6794,0.678,0.6813,0.6721,0.13%
"Jul 11, 1993",0.6785,0.6825,0.6829,0.6749,-0.32%
"Jul 04, 1993",0.6807,0.671,0.6853,0.6708,1.70%
"Jun 27, 1993",0.6693,0.6688,0.6738,0.661,-0.07%
"Jun 20, 1993",0.6698,0.677,0.6881,0.664,-1.02%
"Jun 13, 1993",0.6767,0.6787,0.6799,0.6695,-0.27%
"Jun 06, 1993",0.6785,0.6738,0.6809,0.6679,0.46%
"May 30, 1993",0.6754,0.6872,0.6887,0.6708,-1.59%
"May 23, 1993",0.6863,0.6945,0.7009,0.685,-1.25%
"May 16, 1993",0.695,0.7023,0.7035,0.688,-1.15%
"May 09, 1993",0.7031,0.7082,0.7092,0.697,-0.78%
"May 02, 1993",0.7086,0.7068,0.7097,0.695,0.27%
"Apr 25, 1993",0.7067,0.714,0.7258,0.7035,-1.12%
"Apr 18, 1993",0.7147,0.7143,0.7218,0.7083,-0.28%
"Apr 11, 1993",0.7167,0.7083,0.7229,0.708,1.13%
"Apr 04, 1993",0.7087,0.697,0.7109,0.6969,1.65%
"Mar 28, 1993",0.6972,0.708,0.7138,0.6915,-1.69%
"Mar 21, 1993",0.7092,0.7155,0.7188,0.7023,-1.03%
"Mar 14, 1993",0.7166,0.702,0.7181,0.6993,0.72%
"Mar 07, 1993",0.7115,0.7063,0.7129,0.7,0.42%
"Feb 28, 1993",0.7085,0.695,0.7147,0.6943,1.85%
"Feb 21, 1993",0.6956,0.6897,0.6989,0.685,0.77%
"Feb 14, 1993",0.6903,0.6757,0.6915,0.6745,1.90%
"Feb 07, 1993",0.6774,0.6733,0.6795,0.6675,0.40%
"Jan 31, 1993",0.6747,0.6792,0.6836,0.6704,-0.75%
"Jan 24, 1993",0.6798,0.6719,0.6815,0.6704,1.10%
"Jan 17, 1993",0.6724,0.6754,0.6776,0.663,-0.25%
"Jan 10, 1993",0.6741,0.6709,0.6764,0.6675,0.31%
"Jan 03, 1993",0.672,0.6871,0.6885,0.667,-2.55%
"Dec 27, 1992",0.6896,0.6895,0.6915,0.6865,-0.16%
"Dec 20, 1992",0.6907,0.6913,0.6949,0.6873,-0.20%
"Dec 13, 1992",0.6921,0.69,0.6928,0.6853,0.22%
"Dec 06, 1992",0.6906,0.6921,0.6958,0.6877,-0.40%
"Nov 29, 1992",0.6934,0.6886,0.6987,0.6775,0.58%
"Nov 22, 1992",0.6894,0.6873,0.6914,0.6822,0.60%
"Nov 15, 1992",0.6853,0.6928,0.6935,0.6813,-1.11%
"Nov 08, 1992",0.693,0.7015,0.7018,0.6884,-0.82%
"Nov 01, 1992",0.6987,0.6943,0.7017,0.6865,0.50%
"Oct 25, 1992",0.6952,0.7176,0.7188,0.6905,-3.22%
"Oct 18, 1992",0.7183,0.719,0.7218,0.714,-0.15%
"Oct 11, 1992",0.7194,0.7173,0.7243,0.7167,0.08%
"Oct 04, 1992",0.7188,0.7151,0.7242,0.714,0.49%
"Sep 27, 1992",0.7153,0.7225,0.7239,0.7095,-1.15%
"Sep 20, 1992",0.7236,0.729,0.7298,0.7175,-1.22%
"Sep 13, 1992",0.7325,0.7235,0.7405,0.7233,0.78%
"Sep 06, 1992",0.7268,0.7188,0.7269,0.7122,0.85%
"Aug 30, 1992",0.7207,0.7152,0.723,0.7104,0.33%
"Aug 23, 1992",0.7183,0.7219,0.7222,0.703,-0.58%
"Aug 16, 1992",0.7225,0.721,0.7273,0.7172,0.21%
"Aug 09, 1992",0.721,0.737,0.7384,0.7104,-2.34%
"Aug 02, 1992",0.7383,0.7435,0.749,0.7358,-0.77%
"Jul 26, 1992",0.744,0.7462,0.7468,0.7414,-0.41%
"Jul 19, 1992",0.7471,0.7458,0.7504,0.7445,0.31%
"Jul 12, 1992",0.7448,0.7463,0.75,0.7422,-0.16%
"Jul 05, 1992",0.746,0.7448,0.7547,0.7403,0.21%
"Jun 28, 1992",0.7444,0.7459,0.7502,0.741,-0.25%
"Jun 21, 1992",0.7463,0.7516,0.759,0.7457,-0.76%
"Jun 14, 1992",0.752,0.7584,0.7587,0.75,-0.97%
"Jun 07, 1992",0.7594,0.7634,0.766,0.758,-0.48%
"May 31, 1992",0.7631,0.7565,0.764,0.7549,0.83%
"May 24, 1992",0.7568,0.7575,0.7601,0.7545,-0.15%
"May 17, 1992",0.7579,0.7571,0.7602,0.754,0.04%
"May 10, 1992",0.7576,0.7574,0.7588,0.7477,0.61%
"May 03, 1992",0.753,0.7527,0.7602,0.7499,-0.45%
"Apr 26, 1992",0.7564,0.756,0.7618,0.7533,0.19%
"Apr 19, 1992",0.755,0.7546,0.7688,0.7533,-1.59%
"Apr 12, 1992",0.7672,0.767,0.7686,0.7589,0.45%
"Apr 05, 1992",0.7638,0.7636,0.7677,0.7584,-0.39%
"Mar 29, 1992",0.7668,0.7665,0.771,0.7636,0.08%
"Mar 22, 1992",0.7662,0.766,0.7673,0.7589,0.80%
"Mar 15, 1992",0.7601,0.7598,0.7632,0.7538,0.74%
"Mar 08, 1992",0.7545,0.7542,0.7581,0.7527,-0.15%
"Mar 01, 1992",0.7556,0.7554,0.7571,0.7492,0.41%
"Feb 23, 1992",0.7525,0.7522,0.7568,0.744,0.05%
"Feb 16, 1992",0.7521,0.7518,0.759,0.7505,-0.41%
"Feb 09, 1992",0.7552,0.755,0.7577,0.7461,0.52%
"Feb 02, 1992",0.7513,0.7511,0.7545,0.7428,0.08%
"Jan 26, 1992",0.7507,0.7503,0.7535,0.7375,1.38%
"Jan 19, 1992",0.7405,0.74,0.7545,0.735,-0.32%
"Jan 12, 1992",0.7429,0.7425,0.7479,0.7369,0.53%
"Jan 05, 1992",0.739,0.7385,0.7651,0.734,-2.52%
"Dec 29, 1991",0.7581,0.7579,0.7607,0.7542,-0.38%
"Dec 22, 1991",0.761,0.7605,0.7671,0.758,-0.85%
"Dec 15, 1991",0.7675,0.767,0.776,0.7658,-0.42%
"Dec 08, 1991",0.7707,0.7704,0.7786,0.7689,-1.05%
"Dec 01, 1991",0.7789,0.7786,0.787,0.7739,-0.69%
"Nov 24, 1991",0.7843,0.784,0.7928,0.7824,-0.82%
"Nov 17, 1991",0.7908,0.7905,0.7934,0.7845,0.48%
"Nov 10, 1991",0.787,0.7867,0.7877,0.784,0.18%
"Nov 03, 1991",0.7856,0.7854,0.7869,0.7778,0.60%
"Oct 27, 1991",0.7809,0.7805,0.7896,0.7768,-0.66%
"Oct 20, 1991",0.7861,0.7858,0.7989,0.781,-1.59%
"Oct 13, 1991",0.7988,0.7985,0.8014,0.7935,0.26%
"Oct 06, 1991",0.7967,0.7963,0.7989,0.7915,0.45%
"Sep 29, 1991",0.7931,0.7928,0.804,0.791,-0.71%
"Sep 22, 1991",0.7988,0.7983,0.8032,0.788,0.25%
"Sep 15, 1991",0.7968,0.7965,0.8028,0.7925,0.01%
"Sep 08, 1991",0.7967,0.7964,0.7977,0.7803,0.96%
"Sep 01, 1991",0.7891,0.7888,0.7891,0.7757,0.48%
"Aug 25, 1991",0.7853,0.785,0.7871,0.7823,-0.13%
"Aug 18, 1991",0.7863,0.7861,0.7884,0.7745,1.04%
"Aug 11, 1991",0.7782,0.778,0.7846,0.7762,-0.75%
"Aug 04, 1991",0.7841,0.7838,0.7846,0.7715,0.63%
"Jul 28, 1991",0.7792,0.7788,0.7817,0.7738,0.28%
"Jul 21, 1991",0.777,0.7765,0.7796,0.766,-0.15%
"Jul 14, 1991",0.7782,0.778,0.7794,0.7699,0.80%
"Jul 07, 1991",0.772,0.7715,0.7727,0.7635,0.85%
"Jun 30, 1991",0.7655,0.7653,0.7692,0.7615,-0.17%
"Jun 23, 1991",0.7668,0.7665,0.7692,0.7622,0.26%
"Jun 16, 1991",0.7648,0.7645,0.7677,0.7549,1.27%
"Jun 09, 1991",0.7552,0.755,0.7575,0.751,0.41%
"Jun 02, 1991",0.7521,0.7518,0.7633,0.7485,-1.16%
"May 26, 1991",0.7609,0.7605,0.7655,0.7525,0.14%
"May 19, 1991",0.7598,0.7595,0.7833,0.753,-2.86%
"May 12, 1991",0.7822,0.7818,0.786,0.7767,-0.18%
"May 05, 1991",0.7836,0.7833,0.7859,0.7759,0.84%
"Apr 28, 1991",0.7771,0.7767,0.7833,0.775,-0.28%
"Apr 21, 1991",0.7793,0.779,0.7805,0.7689,1.00%
"Apr 14, 1991",0.7716,0.7713,0.7845,0.7707,-1.52%
"Apr 07, 1991",0.7835,0.783,0.7895,0.7803,-0.22%
"Mar 31, 1991",0.7852,0.7847,0.7878,0.7725,1.58%
"Mar 24, 1991",0.773,0.7725,0.7773,0.7671,-0.05%
"Mar 17, 1991",0.7734,0.7731,0.7744,0.766,0.55%
"Mar 10, 1991",0.7692,0.769,0.7735,0.7638,0.30%
"Mar 03, 1991",0.7669,0.7665,0.7849,0.7631,-2.38%
"Feb 24, 1991",0.7856,0.7853,0.788,0.781,0.14%
"Feb 17, 1991",0.7845,0.784,0.7915,0.7802,-0.52%
"Feb 10, 1991",0.7886,0.7882,0.7903,0.7775,1.04%
"Feb 03, 1991",0.7805,0.78,0.7842,0.7753,-0.28%
"Jan 27, 1991",0.7827,0.7823,0.7889,0.7764,0.71%
"Jan 20, 1991",0.7772,0.7768,0.7863,0.7738,-0.37%
"Jan 13, 1991",0.7801,0.7796,0.7917,0.7709,0.76%
"Jan 06, 1991",0.7742,0.7738,0.7795,0.7689,-0.64%
"Dec 30, 1990",0.7792,0.7788,0.7813,0.769,0.97%
"Dec 23, 1990",0.7717,0.7712,0.7755,0.7655,-0.23%
"Dec 16, 1990",0.7735,0.773,0.7753,0.761,0.93%
"Dec 09, 1990",0.7664,0.766,0.773,0.7558,-0.83%
"Dec 02, 1990",0.7728,0.7724,0.7809,0.766,-0.17%
"Nov 25, 1990",0.7741,0.7737,0.7772,0.763,1.12%
"Nov 18, 1990",0.7655,0.765,0.7723,0.76,0.09%
"Nov 11, 1990",0.7648,0.7643,0.7815,0.7625,-2.04%
"Nov 04, 1990",0.7807,0.7803,0.7936,0.775,0.15%
"Oct 28, 1990",0.7795,0.779,0.788,0.773,-0.23%
"Oct 21, 1990",0.7813,0.7808,0.7877,0.7688,0.51%
"Oct 14, 1990",0.7773,0.7768,0.8173,0.7665,-4.93%
"Oct 07, 1990",0.8176,0.8173,0.8389,0.8117,-2.20%
"Sep 30, 1990",0.836,0.8358,0.8382,0.825,1.26%
"Sep 23, 1990",0.8256,0.8252,0.8351,0.8243,-0.53%
"Sep 16, 1990",0.83,0.8295,0.8367,0.8243,0.64%
"Sep 09, 1990",0.8247,0.824,0.8311,0.8055,0.45%
"Sep 02, 1990",0.821,0.8205,0.8295,0.8075,0.85%
"Aug 26, 1990",0.8141,0.8137,0.8399,0.811,-1.89%
"Aug 19, 1990",0.8298,0.8293,0.848,0.8028,2.63%
"Aug 12, 1990",0.8085,0.808,0.8102,0.7978,1.37%
"Aug 05, 1990",0.7976,0.7973,0.8027,0.7853,1.50%
"Jul 29, 1990",0.7858,0.7853,0.7985,0.779,-0.66%
"Jul 22, 1990",0.791,0.7907,0.7917,0.7765,0.73%
"Jul 15, 1990",0.7853,0.785,0.7948,0.7765,0.83%
"Jul 08, 1990",0.7788,0.778,0.8119,0.777,-2.26%
"Jul 01, 1990",0.7968,0.7965,0.8037,0.7915,0.44%
"Jun 24, 1990",0.7933,0.793,0.7937,0.7825,0.89%
